CompanyID,CompanyAcronym,CompanyName,SignalID,HistorianID,HistorianAcronym,HistorianConnectionString,PointID,PointTag,AlternateTag,DeviceID,NodeID,DeviceAcronym,DeviceName,FramesPerSecond,DeviceEnabled,ContactList,VendorDeviceID,VendorDeviceName,VendorDeviceDescription,ProtocolID,ProtocolAcronym,ProtocolName,SignalTypeID,PhasorSourceIndex,PhasorLabel,PhasorType,Phase,BaseKV,SignalReference,Adder,Multiplier,Description,Subscribed,Internal,Enabled,EngineeringUnits,Source,SignalAcronym,SignalName,SignalTypeSuffix,Longitude,Latitude,ID,UpdatedOn
,,,a0117666-b40c-4ed9-ae7a-0756d1d423b1,1,PPA,,4967,GPA_CEFZD_500_PM_05-PA8:IH,,244,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_05,Cefzd_500_Pm_05,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,2,8,LTCEPED_C1_FA_P,I,+,0,CEFZD_500_PM_05-PA8,0.0,1.0,Cefzd_500_Pm_05 LTCEPED_C1_FA_P  + Current Phase Angle,0,1,1,Degrees,Phasor,IPHA,Current Phase Angle,PA,-98.6,37.5,PPA:4967,2021-08-06 18:00:25
,,,c12644a8-78b9-40d1-bd32-4e20d38c2df1,1,PPA,,4968,ONS_CHESF:QF,,11,e7a5235d-cb6f-4864-a96e-a8686f36e599,CHESF,Chesf,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,13,,,,,,CHESF-QF,0.0,1.0,Chesf Time Quality Flags,0,1,1,,Frame,QUAL,Quality Flags,QF,,,PPA:4968,2021-08-06 18:00:48
,,,5a2fb9c1-904c-469e-ad5d-ed637ed7a8f0,2,STAT,,4969,ONS_CEFZD_500_PM_01!PMU:ST1,,232,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_01,Cefzd_500_Pm_01,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_01!PMU-ST1,0.0,1.0,Device statistic for Number of data quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4969,2021-08-06 18:00:48
,,,b6b194b6-3739-49cb-94e0-49b162a04ea2,2,STAT,,4970,ONS_CEFZD_500_PM_01!PMU:ST2,,232,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_01,Cefzd_500_Pm_01,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_01!PMU-ST2,0.0,1.0,Device statistic for Number of time quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4970,2021-08-06 18:00:48
,,,36288c35-1cd4-4fd6-aada-97a6f69c1d7e,2,STAT,,4971,ONS_CEFZD_500_PM_01!PMU:ST3,,232,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_01,Cefzd_500_Pm_01,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_01!PMU-ST3,0.0,1.0,Device statistic for Number of device errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4971,2021-08-06 18:00:48
,,,dbb0ad43-4238-4a20-a36c-4a66b0a713db,2,STAT,,4972,ONS_CEFZD_500_PM_01!PMU:ST4,,232,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_01,Cefzd_500_Pm_01,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_01!PMU-ST4,0.0,1.0,Device statistic for Number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4972,2021-08-06 18:00:48
,,,8bff4fe5-76ce-4610-b94c-9b3435dc570f,2,STAT,,4973,ONS_CEFZD_500_PM_01!PMU:ST5,,232,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_01,Cefzd_500_Pm_01,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_01!PMU-ST5,0.0,1.0,Device statistic for Expected number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4973,2021-08-06 18:00:48
,,,19568742-5fa1-4a36-8dc1-8c40825f7acf,2,STAT,,4974,ONS_CEFZD_500_PM_01!PMU:ST6,,232,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_01,Cefzd_500_Pm_01,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_01!PMU-ST6,0.0,1.0,Device statistic for Number of measurements received while device was reporting errors during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4974,2021-08-06 18:00:48
,,,d0dfb1d9-e31c-4fab-a7b0-392427835541,2,STAT,,4975,ONS_CEFZD_500_PM_01!PMU:ST7,,232,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_01,Cefzd_500_Pm_01,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_01!PMU-ST7,0.0,1.0,Device statistic for Number of defined measurements (per frame) from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4975,2021-08-06 18:00:48
,,,9488e727-a320-449a-80c6-bb44f936bdbb,2,STAT,,4976,ONS_CEFZD_500_PM_02!PMU:ST1,,233,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_02,Cefzd_500_Pm_02,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_02!PMU-ST1,0.0,1.0,Device statistic for Number of data quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4976,2021-08-06 18:00:48
,,,aeb0de21-f5fa-46f7-a077-48a5865af4a0,2,STAT,,4977,ONS_CEFZD_500_PM_02!PMU:ST2,,233,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_02,Cefzd_500_Pm_02,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_02!PMU-ST2,0.0,1.0,Device statistic for Number of time quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4977,2021-08-06 18:00:48
,,,f5eaeb0f-99ca-4ea2-b2d4-71240bd0be91,2,STAT,,4978,ONS_CEFZD_500_PM_02!PMU:ST3,,233,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_02,Cefzd_500_Pm_02,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_02!PMU-ST3,0.0,1.0,Device statistic for Number of device errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4978,2021-08-06 18:00:48
,,,f9682e92-d19f-45ff-857f-9111f44ce991,2,STAT,,4979,ONS_CEFZD_500_PM_02!PMU:ST4,,233,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_02,Cefzd_500_Pm_02,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_02!PMU-ST4,0.0,1.0,Device statistic for Number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4979,2021-08-06 18:00:48
,,,496dc07a-3d7a-4bae-8ba7-7f2c7e604f78,2,STAT,,4980,ONS_CEFZD_500_PM_02!PMU:ST5,,233,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_02,Cefzd_500_Pm_02,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_02!PMU-ST5,0.0,1.0,Device statistic for Expected number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4980,2021-08-06 18:00:48
,,,0866ad0d-a349-408f-afba-c62f2bdad684,2,STAT,,4981,ONS_CEFZD_500_PM_02!PMU:ST6,,233,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_02,Cefzd_500_Pm_02,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_02!PMU-ST6,0.0,1.0,Device statistic for Number of measurements received while device was reporting errors during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4981,2021-08-06 18:00:48
,,,4ab124a6-57ac-4fcf-99a3-d5a3555bcb92,2,STAT,,4982,ONS_CEFZD_500_PM_02!PMU:ST7,,233,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_02,Cefzd_500_Pm_02,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_02!PMU-ST7,0.0,1.0,Device statistic for Number of defined measurements (per frame) from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4982,2021-08-06 18:00:48
,,,285f8fb3-ac0a-4418-862e-bca852548424,2,STAT,,4983,ONS_CEFZD_500_PM_03!PMU:ST1,,234,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_03,Cefzd_500_Pm_03,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_03!PMU-ST1,0.0,1.0,Device statistic for Number of data quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4983,2021-08-06 18:00:48
,,,94c16293-85c9-4e20-ab86-d4e6fdf9f667,2,STAT,,4984,ONS_CEFZD_500_PM_03!PMU:ST2,,234,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_03,Cefzd_500_Pm_03,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_03!PMU-ST2,0.0,1.0,Device statistic for Number of time quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4984,2021-08-06 18:00:48
,,,232d206a-04a1-4e34-95b4-4191f86d4656,2,STAT,,4985,ONS_CEFZD_500_PM_03!PMU:ST3,,234,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_03,Cefzd_500_Pm_03,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_03!PMU-ST3,0.0,1.0,Device statistic for Number of device errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4985,2021-08-06 18:00:48
,,,9ff7a579-d833-4a0e-9055-212b58adfef0,2,STAT,,4986,ONS_CEFZD_500_PM_03!PMU:ST4,,234,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_03,Cefzd_500_Pm_03,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_03!PMU-ST4,0.0,1.0,Device statistic for Number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4986,2021-08-06 18:00:48
,,,a95610fa-d47c-4bc6-8fe3-ab168e1a9604,2,STAT,,4987,ONS_CEFZD_500_PM_03!PMU:ST5,,234,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_03,Cefzd_500_Pm_03,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_03!PMU-ST5,0.0,1.0,Device statistic for Expected number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4987,2021-08-06 18:00:48
,,,27250694-80fc-405e-b6f3-0955c58c6d22,2,STAT,,4988,ONS_CEFZD_500_PM_03!PMU:ST6,,234,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_03,Cefzd_500_Pm_03,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_03!PMU-ST6,0.0,1.0,Device statistic for Number of measurements received while device was reporting errors during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4988,2021-08-06 18:00:48
,,,b969807e-8488-47ad-9aa0-e3943a4d75bc,2,STAT,,4989,ONS_CEFZD_500_PM_03!PMU:ST7,,234,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_03,Cefzd_500_Pm_03,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_03!PMU-ST7,0.0,1.0,Device statistic for Number of defined measurements (per frame) from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4989,2021-08-06 18:00:48
,,,70e7b98f-4ecd-485c-beb4-63706329e4eb,2,STAT,,4990,ONS_CEFZD_500_PM_04!PMU:ST1,,235,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_04,Cefzd_500_Pm_04,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_04!PMU-ST1,0.0,1.0,Device statistic for Number of data quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4990,2021-08-06 18:00:48
,,,d396b351-d6e8-4f24-a808-bc87d08e4b49,2,STAT,,4991,ONS_CEFZD_500_PM_04!PMU:ST2,,235,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_04,Cefzd_500_Pm_04,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_04!PMU-ST2,0.0,1.0,Device statistic for Number of time quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4991,2021-08-06 18:00:48
,,,46fe90d7-234b-4e71-8386-4ebf4f76eb04,2,STAT,,4992,ONS_CEFZD_500_PM_04!PMU:ST3,,235,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_04,Cefzd_500_Pm_04,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_04!PMU-ST3,0.0,1.0,Device statistic for Number of device errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4992,2021-08-06 18:00:49
,,,f77c39de-8de1-4e1a-a57e-045eafa57b5c,2,STAT,,4993,ONS_CEFZD_500_PM_04!PMU:ST4,,235,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_04,Cefzd_500_Pm_04,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_04!PMU-ST4,0.0,1.0,Device statistic for Number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4993,2021-08-06 18:00:49
,,,8ac584e4-7f5c-485c-be9b-fcad3ed83823,2,STAT,,4994,ONS_CEFZD_500_PM_04!PMU:ST5,,235,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_04,Cefzd_500_Pm_04,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_04!PMU-ST5,0.0,1.0,Device statistic for Expected number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4994,2021-08-06 18:00:49
,,,d08cd1c0-e21a-46a7-b3d7-87f190d59398,2,STAT,,4995,ONS_CEFZD_500_PM_04!PMU:ST6,,235,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_04,Cefzd_500_Pm_04,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_04!PMU-ST6,0.0,1.0,Device statistic for Number of measurements received while device was reporting errors during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4995,2021-08-06 18:00:49
,,,94b5d727-860a-4fc2-849f-d668615f50e5,2,STAT,,4996,ONS_CEFZD_500_PM_04!PMU:ST7,,235,e7a5235d-cb6f-4864-a96e-a8686f36e599,CEFZD_500_PM_04,Cefzd_500_Pm_04,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,CEFZD_500_PM_04!PMU-ST7,0.0,1.0,Device statistic for Number of defined measurements (per frame) from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4996,2021-08-06 18:00:49
,,,a513ba47-f503-4baf-a9cc-9714d141e2b9,2,STAT,,4997,ONS_BAPAQ_500_PM_02!PMU:ST1,,236,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_02,Bapaq_500_Pm_02,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_02!PMU-ST1,0.0,1.0,Device statistic for Number of data quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4997,2021-08-06 18:00:49
,,,e13e219f-3257-478c-98c0-cfaf1d7d8a8d,2,STAT,,4998,ONS_BAPAQ_500_PM_02!PMU:ST2,,236,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_02,Bapaq_500_Pm_02,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_02!PMU-ST2,0.0,1.0,Device statistic for Number of time quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4998,2021-08-06 18:00:49
,,,23c729c0-d127-48d8-ba53-dde0b7044cdc,2,STAT,,4999,ONS_BAPAQ_500_PM_02!PMU:ST3,,236,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_02,Bapaq_500_Pm_02,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_02!PMU-ST3,0.0,1.0,Device statistic for Number of device errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:4999,2021-08-06 18:00:49
,,,1c6cf852-1643-44a9-bc10-6019eaeef750,2,STAT,,5000,ONS_BAPAQ_500_PM_02!PMU:ST4,,236,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_02,Bapaq_500_Pm_02,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_02!PMU-ST4,0.0,1.0,Device statistic for Number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:5000,2021-08-06 18:00:49
,,,6fac7c1f-f496-467b-8acd-fdc947792ae6,2,STAT,,5001,ONS_BAPAQ_500_PM_02!PMU:ST5,,236,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_02,Bapaq_500_Pm_02,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_02!PMU-ST5,0.0,1.0,Device statistic for Expected number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:5001,2021-08-06 18:00:49
,,,c2c65666-814b-43e4-b101-5a62c063e96f,2,STAT,,5002,ONS_BAPAQ_500_PM_02!PMU:ST6,,236,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_02,Bapaq_500_Pm_02,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_02!PMU-ST6,0.0,1.0,Device statistic for Number of measurements received while device was reporting errors during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:5002,2021-08-06 18:00:49
,,,5e1f4262-e5eb-49ed-94f0-d558b7980394,2,STAT,,5003,ONS_BAPAQ_500_PM_02!PMU:ST7,,236,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_02,Bapaq_500_Pm_02,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_02!PMU-ST7,0.0,1.0,Device statistic for Number of defined measurements (per frame) from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:5003,2021-08-06 18:00:49
,,,0c772fca-87b0-4b23-8412-c6d692da28af,2,STAT,,5004,ONS_BAPAQ_500_PM_03!PMU:ST1,,237,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_03,Bapaq_500_Pm_03,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_03!PMU-ST1,0.0,1.0,Device statistic for Number of data quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:5004,2021-08-06 18:00:49
,,,b8647b47-1b1e-450b-a14f-8c418d6731d0,2,STAT,,5005,ONS_BAPAQ_500_PM_03!PMU:ST2,,237,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_03,Bapaq_500_Pm_03,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_03!PMU-ST2,0.0,1.0,Device statistic for Number of time quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:5005,2021-08-06 18:00:49
,,,5c554871-0186-423a-9dc3-9cfe3ec5a7b3,2,STAT,,5006,ONS_BAPAQ_500_PM_03!PMU:ST3,,237,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_03,Bapaq_500_Pm_03,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_03!PMU-ST3,0.0,1.0,Device statistic for Number of device errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:5006,2021-08-06 18:00:49
,,,29063bd5-acb1-4cc2-8b39-0cdb6256f351,2,STAT,,5007,ONS_BAPAQ_500_PM_03!PMU:ST4,,237,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_03,Bapaq_500_Pm_03,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_03!PMU-ST4,0.0,1.0,Device statistic for Number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:5007,2021-08-06 18:00:49
,,,d5c02661-242f-40ae-b6f4-d28028b49b45,2,STAT,,5008,ONS_BAPAQ_500_PM_03!PMU:ST5,,237,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_03,Bapaq_500_Pm_03,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_03!PMU-ST5,0.0,1.0,Device statistic for Expected number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:5008,2021-08-06 18:00:49
,,,a4ce21b7-8648-495f-97fa-f8449843a610,2,STAT,,5009,ONS_BAPAQ_500_PM_03!PMU:ST6,,237,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_03,Bapaq_500_Pm_03,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_03!PMU-ST6,0.0,1.0,Device statistic for Number of measurements received while device was reporting errors during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:5009,2021-08-06 18:00:49
,,,c5431ce8-be1b-4f3b-ae06-702d40abfd3b,2,STAT,,5010,ONS_BAPAQ_500_PM_03!PMU:ST7,,237,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_03,Bapaq_500_Pm_03,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_03!PMU-ST7,0.0,1.0,Device statistic for Number of defined measurements (per frame) from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:5010,2021-08-06 18:00:49
,,,70ee7c0b-b136-48b9-8a95-5ff12c81b9f7,2,STAT,,5011,ONS_BAPAQ_500_PM_04!PMU:ST1,,238,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_04,Bapaq_500_Pm_04,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_04!PMU-ST1,0.0,1.0,Device statistic for Number of data quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:5011,2021-08-06 18:00:49
,,,ca827ee4-cf40-4443-9981-7a3ca561f7b8,2,STAT,,5012,ONS_BAPAQ_500_PM_04!PMU:ST2,,238,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_04,Bapaq_500_Pm_04,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_04!PMU-ST2,0.0,1.0,Device statistic for Number of time quality errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:5012,2021-08-06 18:00:49
,,,436e57ae-c202-4568-8549-335a35844c55,2,STAT,,5013,ONS_BAPAQ_500_PM_04!PMU:ST3,,238,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_04,Bapaq_500_Pm_04,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_04!PMU-ST3,0.0,1.0,Device statistic for Number of device errors reported by device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:5013,2021-08-06 18:00:49
,,,97c8ad62-677d-46dc-b8bd-50e60d345d25,2,STAT,,5014,ONS_BAPAQ_500_PM_04!PMU:ST4,,238,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_04,Bapaq_500_Pm_04,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_04!PMU-ST4,0.0,1.0,Device statistic for Number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:5014,2021-08-06 18:00:49
,,,e8844454-f483-420e-b247-18be42c551a3,2,STAT,,5015,ONS_BAPAQ_500_PM_04!PMU:ST5,,238,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_04,Bapaq_500_Pm_04,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_04!PMU-ST5,0.0,1.0,Device statistic for Expected number of measurements received from device during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:5015,2021-08-06 18:00:49
,,,c751bb30-15d4-40dd-88ce-eff1d2a214bb,2,STAT,,5016,ONS_BAPAQ_500_PM_04!PMU:ST6,,238,e7a5235d-cb6f-4864-a96e-a8686f36e599,BAPAQ_500_PM_04,Bapaq_500_Pm_04,60,1,,,,,2,IeeeC37_118V2,IEEE C37.118.2-2011,11,,,,,,BAPAQ_500_PM_04!PMU-ST6,0.0,1.0,Device statistic for Number of measurements received while device was reporting errors during last reporting interval.,0,1,1,,Any,STAT,Statistic,ST,-98.6,37.5,STAT:5016,2021-08-06 18:00:49
